"ID","Course","LongTitle","Dept","UGrad"
"112020","SOCIOL 210","Soc Sci Epistemology","Sociology",1
"112031","COMPLIT 399","Reading and Research","Comparative Literature",0
"112058","RELIGION 98B","Tutorial - Junior Year","Religion, The Study of",1
"112079","HIND-URD 102A","Intermediate Hindi-Urdu","South Asian Studies",3
"112091","PHYSICS 363A","Condensed Matter Theory","Physics",0
"112092","PHYSICS 363B","Condensed Matter Theory","Physics",0
"112093","ANTHRO 98XA","Junior Tutorial in Archaeology","Anthropology",6
"112103","CHEM 242","Quantum Mechanics","Chemistry & Chemical Biology",2
"112107","PHYSICS 195","Intro to Solid State Physics","Physics",2
"112119","NEUROBIO 319","Neur Control of Cell Grwth & D","Medical Sciences",0
"112128","VIROLOGY 308","Molecular Genetics of Herpes","Medical Sciences",0
"112199","EMREAS 17","Logical Reasoning","General Education",85
"112218","CULTBLF 62","Language and Culture","General Education",11
"112221","NEC 390","Doctoral Dissertations","Near Eastern Languages & Civ",0
"112226","PSY 2335R","Concepts, Actions, Objects","Psychology",0
"112235","MUSIC BHFA","Tonal Writng & Analysis","Music",0
"112279","AFRAMER 134Z","Reading Jefferson African Amer","African & African Amer Studies",3
"112282","PHYSICS 321A","Exp Soft Condensed Matter","Physics",0
"112321","SLAVIC 287","Poet Self-Creation 20th C Russ","Slavic Languages & Literatures",0
"112326","MCB 306A","Biophysics/Phys of Neurons","Molecular & Cellular Biology",0
"112352","SOCIOL 296A","Inequality & Social Policy I","Sociology",0
"112355","SOCIOL 307","Inequality and Soc Pol III","Sociology",0
"112378","ANTHRO 1010","Arch. Methods & Reasoning","Anthropology",57
"112452","LING 99A","Tutorial - Senior Year","Linguistics",1
"112454","APPHY 364","Exp Soft Condensed Matter","Applied Physics",0
"112455","SLAVIC 126","Modern Russian Phonol & Morpho","Slavic Languages & Literatures",3
"112465","E-PSCI 335","Climate Dynamics/Phys Oceanogr","Earth & Planetary Sciences",0
"112472","SWEDISH BA","Intermediate Swedish","Germanic Languages & Lit",3
"112484","HAA 99A","Tutorial - Senior Year","History of Art & Architecture",10
"112485","COMPLIT 98A","Tutorial - Junior Year","Comparative Literature",9
"112487","ASTRON 98","Research Tutorial in Astrophys","Astronomy",9
"112494","CHEM 98R","Intro to Research - Junior Yr","Chemistry & Chemical Biology",12
"112603","SANSKRIT 204AR","Intro to Vedic Sanskrit & Lit","South Asian Studies",0
"112610","ESPP 78","Environmental Politics","Envi Science & Public Policy",36
"112638","CHEM 390","Organic Chem and Chemical Bio","Chemistry & Chemical Biology",0
"112639","CHEM 391","Physical Chemistry","Chemistry & Chemical Biology",0
"112657","MEDVLSTD 280","Medieval Lit Crit & Theory","Medieval Studies",0
"112702","BPH 334","Human Pathogen, T. cruzi","Bio Sciences in Public Health",0
"112707","BPH 339","Mech Basis : Airway & Lung PF","Bio Sciences in Public Health",0
"112714","BPH 345","Lung Macrophage Differentiatio","Bio Sciences in Public Health",0
"112726","BPH 357","Aspects of Bronchoconstriction","Bio Sciences in Public Health",0
"112727","BPH 358","Human Immunodeficiency Virus","Bio Sciences in Public Health",0
"112742","MCB 176","Biochemistry of Membranes","Molecular & Cellular Biology",24
"112761","COMPLIT 397","Direction Doctoral Dissertatio","Comparative Literature",0
"112798","APMTH 201","Physical Mathematics I","Applied Mathematics",1
"112807","VIROLOGY 329","Immune control of HIV","Medical Sciences",0
"112823","RUSS BA","Intermediate Russian I","Slavic Languages & Literatures",8
"112835","RUSS 102R","Advanced Russian","Slavic Languages & Literatures",4
"112836","ECON 975A","Tutorial - Microecon Theory Re","Economics",0
"112838","PHIL 399","Doctoral Dissertations","Philosophy",0
"112844","MICROBI 305","Molec Det of Intracell Bact Pa","Medical Sciences",0
"112851","MICROBI 308","Bacterial/ Host Interactions","Medical Sciences",0
"112856","SPC-CONC 99A","Tutorial - Senior Year","Special Concentrations",4
"112869","ARABIC 241AR","Advanced Modern Arabic Bridge","Near Eastern Languages & Civ",5
"112874","SOCIOL 203","Adv Quantitative Research","Sociology",0
"112899","CHNSE 107A","Intermediate Literary Chinese","East Asian Langs & Civ",1
"112920","GERMAN CA","Intermediate German","Germanic Languages & Lit",24
"112938","SLAVIC 301","Reading and Research","Slavic Languages & Literatures",0
"112941","HISTSCI 300","Doctoral Dissertations","History of Science",0
"112942","ECON 2020A","Microeconomic Theory I","Economics",0
"112949","GOV 2490","The Pol Economy of the School","Government",2
"112976","CHEM 160","The Quantum World","Chemistry & Chemical Biology",35
"112981","HIST 3010","Reading and Research","History",0
"112991","LING 220AR","Advanced Indo-European","Linguistics",0
"113022","ANTHRO 3000","Reading Course","Anthropology",0
"113024","CLASSIC 301","Reading or Topics Course","Classics, The",0
"113027","COMPSCI 356","Computational Complexity","Computer Science",0
"113088","ECON 3005","Reading and Research","Economics",0
"113094","PSY 971","Sophomore Tutorial in Psycholo","Psychology",24
"113143","HLTHPOL 3002A","Mental Health Policy","Health Policy",0
"113187","PSY 990A","Senior Tutorial","Psychology",5
"113210","GOV 1796","Centrl Challenges Am Natl Sec","Government",14
"113215","ARABIC 249R","Arabic Philosophical Texts","Near Eastern Languages & Civ",0
"113257","COMPSCI 91R","Supervised Reading and Researc","Computer Science",33
"113276","BPH 208","Human Physiology","Bio Sciences in Public Health",0
"113280","ANTHRO 2000","Osteoarchaeology Lab","Anthropology",1
"113307","GERMAN 300","Special Reading and Research","Germanic Languages & Lit",0
"113319","GOV 99R","Tutorial - Senior Year","Government",29
"113324","SANSKRIT 200AR","Advanced Poetic Sanskrit","South Asian Studies",0
"113326","ECON 10A","Principles of Economics","Economics",644
"113328","AMSTDIES 200","Major Wrks in American Studies","American Studies",0
"113341","ITAL 330","Doctoral Dissertations","Romance Languages & Lit",0
"113348","JAPAN 140A","Advanced Modern Japanese","East Asian Langs & Civ",3
"113349","ECON 2052","Game Theory I","Economics",2
"113369","MATH 230A","Differential Geometry","Mathematics",9
"113372","MUSIC 270R","Special Topics","Music",2
"113383","MUSIC 193R","Topics in Music 1800-Present","Music",11
"113390","CELTIC 305","Preparation of Doctoral Disser","Celtic Languages & Literatures",0
"113402","GENETIC 309","Gene Expression in Yeast","Medical Sciences",0
"113404","ECON 2610","Industrial Organization I","Economics",0
"113410","COMPSCI 175","Computer Graphics","Computer Science",27
"113431","STAT 100","Intro Quant Meth Soc Sci & Hum","Statistics",45
"113443","ENGLISH 98R","Tutorial - Junior Year","English",22
"113447","VES 151BR","Nonfiction Video Projects","Visual & Environmental Studies",4
"113480","FOLKMYTH 99A","Tutorial - Senior Year","Folklore & Mythology",2
"113489","CELLBIO 339","Cell Morphogenesis & Regulatio","Medical Sciences",0
"113492","CHNSE 142A","Advanced Conversational Chines","East Asian Langs & Civ",12
"113501","CULTBLF 22","The Ancient Greek Hero","General Education",19
"113537","WELSH 225A","Medieval Welsh Lang & Lit","Celtic Languages & Literatures",0
"113543","MICROBI 320","Epigenetic Regulation of DNA","Medical Sciences",0
"113559","GOV 1000","Quant Methods for Polit Sci I","Government",0
"113575","ECON 2540HFA","Research in International Econ","Economics",0
"113583","SOCIOL 301","Special Reading and Research","Sociology",0
"113591","CLASSIC 350","Classics Proseminar","Classics, The",0
"113613","MUSIC 222R","Schenkerian Analysis I","Music",2
"113625","ECON 3810CHFRA","The Labor Economics Workshop","Economics",0
"113627","MATH 55A","Honors Abstract Algebra","Mathematics",23
"113637","ECON 1126","Quantitative Methods in Econ","Economics",19
"113639","HIND-URD 101A","Introductory Hindi-Urdu","South Asian Studies",13
"113643","COMPSCI 322","Databases, Operating System","Computer Science",0
"113667","BCMP 325","Genomic Instability & Cancer S","Medical Sciences",0
"113685","TIBET 101A","Elementary Classical Tibetan","South Asian Studies",1
"113694","GOV 3000A","Reading and Research Seminar","Government",0
"113699","WELSH 128","Introduction to Modern Welsh","Celtic Languages & Literatures",0
"113705","TIBET 104AR","Elementary Colloquial Tibetan","South Asian Studies",0
"113715","APPHY 368","Condensed Matter Physics","Applied Physics",0
"113749","LING 98A","Group Tutorial - Junior Year","Linguistics",5
"113752","GENETIC 201","Principles of Genetics","Medical Sciences",0
"113770","NEUROBIO 367","Neocortical Development","Medical Sciences",0
"113780","PSY 2580R","Doing Psychological Science","Psychology",12
"113793","CHNSE 120A","Intermediate Modern Chinese","East Asian Langs & Civ",39
"113802","GERMAN AA","Beginning German","Germanic Languages & Lit",35
"113806","PORTUG 10S","Portuguese for Spanish Spkrs I","Romance Languages & Lit",15
"113814","ITAL 10","Beginning Italian I","Romance Languages & Lit",42
"113829","ECON 2690HFA","EnvironEcon and Policy: Semina","Economics",0
"113856","COMPSCI 141","Computing Hardware","Computer Science",23
"113859","GENETIC 322","Vertebrate Pattern Formation","Medical Sciences",0
"113870","SANSKRIT 310","Doctoral Dissertations","South Asian Studies",0
"113873","CHNSE BA","Elementary Modern Chinese","East Asian Langs & Civ",77
"113887","PHYSICS 383B","Low Temp. and High Press. Phys","Physics",0
"113888","PHIL 99","Tutorial - Senior Year","Philosophy",10
"113890","MUSIC 152","Post-Tonal Analysis","Music",7
"113904","ECON 2142","Time Series Analysis","Economics",0
"113925","RUSS AAB","Elementary Russian (Intensive)","Slavic Languages & Literatures",4
"113927","E-PSCI 367","Global Geodynamics","Earth & Planetary Sciences",0
"113928","SOCIOL 91R","Supervised Reading and Researc","Sociology",1
"113931","MUSIC 262R","Composition: Seminar","Music",0
"113934","PHIL 305","Individual Reading","Philosophy",0
"113943","STAT 301","Special Reading and Research","Statistics",0
"113947","SLAVIC 300","Doctoral Dissertations","Slavic Languages & Literatures",0
"113960","PSY 3020","Doctoral Dissertation","Psychology",0
"113964","KORHIST 230R","Readings in Premod Korean Hist","East Asian Langs & Civ",0
"113970","HIST 1280","Hist of the Sov Union, 1917-19","History",22
"113972","ANTHRO 98ZA","Junior Tutorial in Social Anth","Anthropology",14
"113976","CHEM 99R","Tutorial - Senior Year","Chemistry & Chemical Biology",7
"113986","PHYSICS 319A","Experimental High Energy Physi","Physics",0
"113988","HLTHPOL 2000A","Core Course in Health Policy","Health Policy",0
"113995","ECON 2530A","International Trade","Economics",0
"114000","CLASSIC 300","Doctoral Dissertation","Classics, The",0
"114019","COMPLIT 396","Preparation for General","Comparative Literature",0
"114027","STAT 104","Intro Quant Methods for Econ","Statistics",302
"114034","ARABIC 130A","Upper-Level Classical Arabic I","Near Eastern Languages & Civ",0
"114035","COMPSCI 299R","Special Topics in Computer Sci","Computer Science",6
"114050","RSEA 300","Thesis Research and Writing","Regional Studies-East Asia",0
"114058","YIDDISH AA","Elementary Yiddish","Near Eastern Languages & Civ",2
"114061","JAPAN 300","Reading and Research","East Asian Langs & Civ",0
"114064","HIST 3000","Direction of Doctoral Disserta","History",0
"114065","HIST 1144","The Renaissance in Florence","History",21
"114102","CHEM 387","Organic Chemistry","Chemistry & Chemical Biology",0
"114116","VES 150A","Narrative Tactilities","Visual & Environmental Studies",19
"114117","JAPAN 150A","Reads & Discus Jpn Soc Sci","East Asian Langs & Civ",3
"114153","LING 112","Syntactic Theory I","Linguistics",1
"114178","PSY 15","Social Psychology","Psychology",199
"114188","MUSIC 150","What Is Musical Form?","Music",5
"114200","SPANSH 30","Advanced Spanish Language I","Romance Languages & Lit",55
"114218","MOD-HEB BA","Elementary Modern Hebrew","Near Eastern Languages & Civ",5
"114226","MCB 300A","Intro to Grad Research","Molecular & Cellular Biology",0
"114256","ENGLISH 99R","Tutorial - Senior Year","English",36
"114269","CELLBIO 321","Neuronal Pathfinding","Medical Sciences",0
"114270","SANSKRIT 102AR","Intermediate Sanskrit I","South Asian Studies",1
"114275","ENG-SCI 336","Mechanics of Engin Materials","Engineering Sciences",0
"114279","CATALAN 10","Introduction to Catalan","Romance Languages & Lit",2
"114283","CHNSE 300","Reading and Research","East Asian Langs & Civ",0
"114292","JAPAN 130A","Intermediate Japanese II","East Asian Langs & Civ",12
"114294","COMPLIT 99A","Tutorial - Senior Year","Comparative Literature",5
"114301","ECON 2810A","Labor Market Analysis","Economics",0
"114320","AKKAD AA","Introductory Akkadian","Near Eastern Languages & Civ",1
"114351","VES 50A","Intro to Non Fiction Filmmakin","Visual & Environmental Studies",10
"114362","PSY 2660R","Mindfulness Theory","Psychology",0
"114383","KOREAN BX","Korean for Advanced Beginners","East Asian Langs & Civ",7
"114432","GOV 1540","The American Presidency","Government",133
"114445","ANE 210","Textual Criticsm Hebrew Bible","Near Eastern Languages & Civ",0
"114453","E-PSCI 368","Seismology","Earth & Planetary Sciences",0
"114454","CATALAN 91R","Supervised Reading and Researc","Romance Languages & Lit",1
"114494","ENG-SCI 268","Chemical Kinetics","Engineering Sciences",0
"114496","ENG-SCI 390","Environmental Chemistry","Engineering Sciences",0
"114557","ENGLISH 283","Describing the Lyric","English",0
"114635","MICROBI 313","T-Lymphocyte Responses","Medical Sciences",0
"114637","NEUROBIO 322","Axon Guidance and Regeneration","Medical Sciences",0
"114640","RUSS AH","Russian for Heritage Speakers","Slavic Languages & Literatures",3
"114669","E-PSCI 204","Earthquake Sources","Earth & Planetary Sciences",1
"114710","GOV 2148","Civil Society: West and East","Government",0
"114726","BCMP 362","Eukaryotic Survival Decisions","Medical Sciences",0
"114740","BCMP 230","Principles and Practice of Dru","Medical Sciences",1
"114754","GOV 1060","Ancient & Medvl Pol Philosophy","Government",25
"114763","BCMP 363","Normal cell division mechanism","Medical Sciences",0
"114776","SOCWORLD 43","Japan's Samurai Revolution","General Education",19
"114789","MCB 115","Cell Basis of Neuronal Funct","Molecular & Cellular Biology",6
"114804","CHNSLIT 227R","Early Chinese Hist Writings","East Asian Langs & Civ",0
"114805","CHNSLIT 160","Heroes & Anti-heroes","East Asian Langs & Civ",3
"114807","COMPSCI 252R","Topics in Programming Lang","Computer Science",4
"114808","ENG-SCI 222","Advanced Cellular Engineering","Engineering Sciences",5
"114811","CHEM 60","Foundations of Physical Chem","Chemistry & Chemical Biology",7
"114819","MCB 381A","Microbial Development","Molecular & Cellular Biology",0
"114835","PHYSICS 337B","Topics: Exp High Energy Physic","Physics",0
"114865","GENETIC 318","Genome Structure","Medical Sciences",0
"114882","HIST 2442","Readings in the Hist of the U.","History",0
"114925","SOCIOL 302","Doctoral Dissertation","Sociology",0
"114944","PORTUG 30","Upper-Level Portuguese","Romance Languages & Lit",1
"114962","LING 205R","The Syntax-Semantics Interface","Linguistics",0
"114991","SOCIOL 303","Adv Topics Quantitative Resear","Sociology",0
"115030","ECON 2770HFA","Research in Financial Economic","Economics",0
"115032","FOLKMYTH 98A","Hist and Theory of Folklore","Folklore & Mythology",7
"115034","CHNSE 187","Art & Violence in Cultural Rev","East Asian Langs & Civ",2
"115077","STAT 221","Stat Computing & Learning","Statistics",5
"115130","SOCIOL 97","Tutorial Sociological Theory","Sociology",20
"115136","COMPSCI 358","Computational Complexity","Computer Science",0
"115137","CHEM 17","Principles of Organic Chemistr","Chemistry & Chemical Biology",253
"115348","BCMP 371","Maintenance of genome stabilit","Medical Sciences",0
"115350","VIROLOGY 347","Reovirus Structure, Assembly","Medical Sciences",0
"115358","MCB 396A","Regulation of Mitosis","Molecular & Cellular Biology",0
"115371","SLAVIC 145","Russian Lit in Translation 19t","Slavic Languages & Literatures",3
"115449","SUMERIAN AA","Elementary Sumerian","Near Eastern Languages & Civ",0
"115459","CHEM 336","Phys Chem and Materials Scienc","Chemistry & Chemical Biology",0
"115462","NEUROBIO 376","Genetics of Neuronal Cell Bio","Medical Sciences",0
"115467","PSY 3050","Clinical Practicum","Psychology",0
"115470","SOC-STD 10A","Introduction to Social Studies","Social Studies",121
"115472","MICROBI 335","Molecular Biology of Parasites","Medical Sciences",0
"115473","HISTSCI 302","Guided Research","History of Science",0
"115484","VIROLOGY 300R","Introduction to Research","Medical Sciences",0
"115494","ECON 3460C","Research in Health Economics","Economics",0
"115495","PHYSICS 347A","Topics in Quantum Optics","Physics",0
"115517","KOREAN 150A","Readings in Cultural Studies","East Asian Langs & Civ",1
"115525","PHYSICS 347B","Topics in Quantum Optics","Physics",0
"115572","PSY 2170","Developmental Proseminar","Psychology",0
"115575","PSY 3220","Developmental Studies: Seminar","Psychology",0
"115582","PSY 3340","Research Seminar Cognition","Psychology",0
"115587","HIND-URD 105R","Topics in Hindi-Urdu Literatur","South Asian Studies",0
"115630","HIST 84C","This Old House","History",9
"115633","E-PSCI 232","Dynamic Meteorology","Earth & Planetary Sciences",2
"115654","APMTH 99R","Thesis Research","Applied Mathematics",8
"115668","BIOPHYS 368","Nanospores, Exp Cond Matter Ph","Biophysics",0
"115669","BIOPHYS 369","Org Chem and Chem Bio of Mol E","Biophysics",0
"115676","BIOPHYS 375","Single-Molecule Biophysics","Biophysics",0
"115692","COMPSCI 225","Pseudorandomness","Computer Science",7
"115694","ENG-SCI 326","Mixed-Signal VLSI Design","Engineering Sciences",0
"115704","SLAVIC 191","Russian Orthodoxy","Slavic Languages & Literatures",1
"115709","SLAVIC 193","Russian and Soviet Silent Film","Slavic Languages & Literatures",2
"115727","AFRAMER 301","Graduate Proseminar","African & African Amer Studies",0
"115731","AFRAMER 310","Individual Reading Tutorial","African & African Amer Studies",0
"115733","AFRAMER 399","Direction of Doctoral","African & African Amer Studies",0
"115758","HIST-LIT 99","Tutorial - Senior Year","History & Literature",41
"115759","COMPLIT 275","Theory of Narrative","Comparative Literature",1
"115767","BPH 215","Principles of Toxicology","Bio Sciences in Public Health",0
"115777","ENGLISH CRR","Fiction Writing: Workshop","English",20
"115778","PHIL 311","Workshop in M&P","Philosophy",0
"115919","SPANSH 59","Spanish and the Community","Romance Languages & Lit",9
"115920","SPANSH 50","Writing and Performance","Romance Languages & Lit",39
"115947","LING 171","Structure of Chinese","Linguistics",0
"115951","WOMGEN 1261","On Love: Gender & Sexuality","Women, Gender & Sexuality",7
"115968","CELLBIO 332","Mass Spectrometry and Protemic","Medical Sciences",0
"115969","CELLBIO 360","Genetic Control of Apoptosis","Medical Sciences",0
"115970","CELLBIO 376","Chem Apprch to Cell Div & Canc","Medical Sciences",0
"115971","GENETIC 332","Combining genetic","Medical Sciences",0
"116029","NEUROBIO 386","Changes in Sensory Neurons","Medical Sciences",0
"116041","ASTRON 99A","Senior Thesis in Astrophysics","Astronomy",6
"116075","TIBET 102A","Intermediate Classical Tibetan","South Asian Studies",0
"116077","TIBET 106AR","Advanced Colloquial Tibetan","South Asian Studies",0
"116088","LATIN 103","Latin Elegy","Classics, The",20
"116095","PSY 1861","Developmental Psychopathology","Psychology",41
"116129","FRSEMR 32X","Topics in Indo-Tibetan Buddhis","Freshman Seminars",0
"116137","MATH 212A","Real Analysis","Mathematics",10
"116159","CHEM 163","Frontiers in Biophysics","Chemistry & Chemical Biology",0
"116187","APMTH 318","Special Topics in Physical Mat","Applied Mathematics",0
"116191","MATH 152","Discrete Mathematics","Mathematics",15
"116219","SOCIOL 141","Contemporary Chinese Society","Sociology",5
"116230","CHEM 393","Physical Chemistry","Chemistry & Chemical Biology",0
"116233","ITAL 40","Adv Oral Expression & Perform","Romance Languages & Lit",2
"116237","SOCWORLD 36","Modern India and South Asia","General Education",9
"116238","SYSBIO 200","Dynamic & Stochastic Processes","Systems Biology",2
"116266","VIETNAM BA","Elementary Vietnamese","East Asian Langs & Civ",3
"116268","VIETNAM 120A","Intermediate Vietnamese","East Asian Langs & Civ",4
"116283","HLTHPOL 3040A","Research Sem in Hlth Policy","Health Policy",0
"116288","SOC-STD 98EO","Art, Popular Culture, and Civi","Social Studies",8
"116290","BPH 365","Virulence of Mycrobacteria","Bio Sciences in Public Health",0
"116297","APMTH 332","Theor Mech in Earth & Eng Sci","Applied Mathematics",0
"116301","COMPSCI 310","Computational Mechanism Design","Computer Science",0
"116319","MATH 335","Topics in Differential Geometr","Mathematics",0
"116329","SOC-STD 98AX","Development and Modernization","Social Studies",10
"116353","EXPOS 20","Expository Writing 20","Expository Writing",670
"116364","STAT 140","Design of Experiments","Statistics",36
"116391","BPH 323","Human Lipoprotein Metabolism","Bio Sciences in Public Health",0
"116407","PHIL 98","Tutorial II","Philosophy",19
"116413","VIROLOGY 200","Introduction to Virology","Medical Sciences",0
"116414","UKRA AA","Elementary Ukrainian","Slavic Languages & Literatures",0
"116417","PSY 2640R","The Understand Seminar","Psychology",0
"116428","PHYSICS 389A","Topics in Field Theory","Physics",0
"116429","PHYSICS 389B","Topics in Field Theory","Physics",0
"116431","CLAS-HEB 120A","Intermediate Classical Hebrew","Near Eastern Languages & Civ",0
"116445","MUSIC 174R","Creative Music Workshop","Music",11
"116447","CHEM 304","Theoretical Atomic, Molecular","Chemistry & Chemical Biology",0
"116469","SPANSH 15","Intensive Beginning Spanish","Romance Languages & Lit",7
"116476","PORTUG 91R","Supervised Reading & Research","Romance Languages & Lit",1
"116477","BCMP 200","Molecular Biology","Medical Sciences",0
"116478","SLAVIC 99B","Tutorial - Senior Year","Slavic Languages & Literatures",0
"116494","HIND-URD 103AR","Advanced Hindi-Urdu","South Asian Studies",3
"116500","SPANSH 201","History of the Spanish Languag","Romance Languages & Lit",5
"116505","PHIL 300AA","Colloquium","Philosophy",0
"116522","ANTHRO 2626","Research Design/Proposal Writi","Anthropology",0
"116549","HISTSCI 301","Reading and Research","History of Science",0
"116569","ECON 2490","Economics of National Security","Economics",1
"116570","ESPP 99A","Tutorial - Senior Year","Envi Science & Public Policy",11
"116572","BIOPHYS 376","Transcr Factors and Cis Regula","Biophysics",0
"116576","BIOPHYS 380","Microarray Data","Biophysics",0
"116577","BIOPHYS 381","Single-Molecule Biophysics","Biophysics",0
"116587","MUSIC 193RS","Music from 1800 to the Present","Music",3
"116591","RELIGION 1212A","Judaism: The Liturgical Year","Religion, The Study of",0
"116593","APPHY 394","Exp Stud of Interfaces Surface","Applied Physics",0
"116603","ANTHRO 3001","Reading for General Examinatio","Anthropology",0
"116607","NEUROBIO 327","Rotations in Neurosciences","Medical Sciences",0
"116618","MUSIC 230R","Topics in Music Theory","Music",0
"116620","HAA 300","Reading and Research","History of Art & Architecture",0
"116622","PSY 1304","Cognitive Neuropsychology","Psychology",11
"116633","KOREAN 140A","Advanced Korean","East Asian Langs & Civ",1
"116646","PSY 2190","Topics in Language Acquisition","Psychology",0
"116677","HIST 2692","Colonial, Post-Colon Hist S As","History",0
"116729","CLS-STDY 97A","Greek Culture and Civilization","Classics, The",19
"116745","PHYSICS 387A","Applied Photonics","Physics",0
"116746","ARABIC AA","Elementary Arabic","Near Eastern Languages & Civ",40
"116755","PHYSICS 387B","Applied Photonics","Physics",0
"116757","ECON 3530HFA","The International Econ Worksho","Economics",0
"116807","FRSEMR 33X","Complexity in Works of Art","Freshman Seminars",13
"116840","APMTH 299R","Special Topics in Applied Math","Applied Mathematics",1
"116853","HIST 99A","Senior Thesis Tutorial","History",33
"116858","COMPSCI 344","Computer Architecture","Computer Science",0
"116874","ENGLISH CLR","Dramatic Screenwriting I","English",21
"116875","ENGLISH CKR","Intro to Playwriting: Workshop","English",11
"116986","CELLBIO 300","Adv Topics: Cell, Mol, & Dev B","Medical Sciences",0
"117011","CULTBLF 17","The Roman Games","General Education",28
"117053","RELIGION 1434","Hist of Western Christianity","Religion, The Study of",7
"117128","SPANSH 99A","Tutorial - Senior Year","Romance Languages & Lit",1
"117131","STAT 131","Time Series& Prediction","Statistics",17
"117138","ANTHRO 1175","The Archaeology of Ethnicity","Anthropology",2
"117143","VES 166","North Am Seacoasts & Landscape","Visual & Environmental Studies",11
"117193","VES 91R","Special Projects","Visual & Environmental Studies",2
"117196","VES 99A","Tutorial - Senior Year","Visual & Environmental Studies",13
"117220","KOREAN 120A","Intermediate Korean","East Asian Langs & Civ",4
"117269","GENETIC 316","Transcription Factors and DNA","Medical Sciences",0
"117273","GENETIC 325","Human Genetics, Genomics","Medical Sciences",0
"117279","NEUROBIO 390","Mechanisms of Synapse Regulati","Medical Sciences",0
"117281","NEUROBIO 392","Synaptic Plasticity in the CNS","Medical Sciences",0
"117327","MODMDEST 200A","Approaches Middle East Studies","Near Eastern Languages & Civ",1
"117343","MCB 366A","Synap Plasticty & Neuron Ntwks","Molecular & Cellular Biology",0
"117378","ENG-SCI 330","Biolog Signal Analysis Tomogra","Engineering Sciences",0
"117451","ECON 2420HFA","Research in Macroeconomics","Economics",0
"117460","TDM 116","Acting Workshop: Comedy","Theater, Dance & Media",16
"117520","CHEM 315","Photochemistry and Kinetics","Chemistry & Chemical Biology",0
"117540","ENGLISH 398","Doctoral Dissertation","English",0
"117548","PHYSICS 327A","Condensed Matter Physics","Physics",0
"117560","SOCIOL 128","Models of Soc Science Research","Sociology",63
"117566","ECON 2640HFA","Research in Industrial","Economics",0
"117620","ENG-SCI 332","RF/Microwave/Analog/Mixed-Sign","Engineering Sciences",0
"117637","GENETIC 329","Genetic Anlysis Synapt Trnsmss","Medical Sciences",0
"117638","ROM-LANG 300","Seminar for Dissertation Writi","Romance Languages & Lit",0
"117647","MATH 99R","Tutorial","Mathematics",5
"117649","VIROLOGY 202","Proposal Writing","Medical Sciences",0
"117711","MCB 80","Neurobiology of Behavior","Molecular & Cellular Biology",104
"117719","PHYSICS 145","Elementary Particle Physics","Physics",5
"117726","NEUROBIO 200","Neurobiology","Medical Sciences",0
"117751","EABS 300","Reading and Research","East Asian Langs & Civ",0
"117756","DESIGN 300","Reading and Research","Arch, Landscape & Urban Plan",0
"117760","SOCIOL 208","Contemporary Theory and Resear","Sociology",0
"117766","MUSIC 218R","20th-Century Music: Seminar","Music",1
"117785","ENGLISH 304HF","The Extended 18th Century","English",0
"117804","GOV 2060","Neoclassical Economics","Government",2
"117818","ECON 1410","Public Economics","Economics",23
"117853","GOV 20","Foundations Comparative Pol","Government",184
"117855","MCB 374A","Developmental Neurobiology","Molecular & Cellular Biology",0
"117857","BCMP 314","Protein NMR Spectrscpy, Mem Pr","Medical Sciences",0
"117862","APPHY 362","Photonics, Quantm Devices & Na","Applied Physics",0
"117873","HEB 3310","Experimental Methods in HEB","Human Evolutionary Biology",0
"117877","SOCIOL 204","Classical Social Theory","Sociology",0
"117880","PSY 1652R","Lab in Early Cognitive Develop","Psychology",5
"117886","VIROLOGY 305","Entry & Rep Nega Strand RNA Vi","Medical Sciences",0
"117893","E-PSCI 339","Biogeochemistry","Earth & Planetary Sciences",0
"117895","BSDM 300","Research with Faculty","Bio Sciences in Dental Med",0
"117913","PHYSICS 393B","Elementary Particle Theory","Physics",0
"117918","WOMGEN 91R","Supervised Reading & Research","Women, Gender & Sexuality",1
"117932","HIST 1465","U.S. in the World since 1900","History",14
"117944","ENGLISH 310HFR","American Literature and Cultur","English",0
"117946","SOCIOL 99A","Senior Tutorial","Sociology",18
"118021","APMTH 115","Mathematical Modeling","Applied Mathematics",27
"118023","AFRAMER 98","Junior Tutorial - African Am","African & African Amer Studies",2
"118030","ENG-SCI 354","Cellular Biophysics","Engineering Sciences",0
"118052","PSY 3270","Language Acquisition: Res. Sem","Psychology",0
"118053","MCB 313A","Chromosomes","Molecular & Cellular Biology",0
"118075","MUSIC 201A","Current Mthds in Hist Musicolo","Music",0
"118080","PORTUG 59","Portuguese and the Community","Romance Languages & Lit",2
"118091","BIOPHYS 386","Synapt Plasticty & Neuron Netw","Biophysics",0
"118096","BIOPHYS 390","Regulation of Mitosis","Biophysics",0
"118106","E-PSCI 344","Stable Isotope Geochemistry","Earth & Planetary Sciences",0
"118111","SLAVIC 168","20th-Century Ukrainian Lit","Slavic Languages & Literatures",0
"118124","CHEM 300","Research and Reading","Chemistry & Chemical Biology",0
"118140","ASTRON 251","Quantum Mechanics for Astrophy","Astronomy",2
"118185","MUSIC 167","Intro to Electroacoustic Music","Music",7
"118190","GREEK H","Intro Greek Prose Composition","Classics, The",1
"118193","GENETIC 310","Molecular Genetics of Neural D","Medical Sciences",0
"118221","ROM-STD 201","Questions of Theory","Romance Languages & Lit",0
